Ansatz,System,Fine-tune step,Geometry,E
orbformer_finetune_joint_tm_512k,CNOH,32000,0,-168.62514887214326+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,1,-168.6142318499551+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,2,-168.65521008000164+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,3,-168.5796484735893+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,4,-168.6132740877502+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,5,-168.62321986961828+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,6,-168.63407715593013+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,7,-168.6325086033827+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,8,-168.58900722718116+/-0
orbformer_finetune_joint_tm_512k,CNOH,32000,9,-168.64393447537012+/-0
orbformer_finetune_joint_tm_512k,CO2,0,0,-187.85131570102882+/-0
orbformer_finetune_joint_tm_512k,CO2,0,1,-187.38049747562684+/-0
orbformer_finetune_joint_tm_512k,CO2,0,2,-187.02361649646474+/-0
orbformer_finetune_joint_tm_512k,CO2,0,3,-187.60327435500002+/-0
orbformer_finetune_joint_tm_512k,CO2,0,4,-187.1273712887544+/-0
orbformer_finetune_joint_tm_512k,CO2,0,5,-187.00224160844056+/-0
orbformer_finetune_joint_tm_512k,CO2,0,6,-187.65303769394345+/-0
orbformer_finetune_joint_tm_512k,CO2,0,7,-187.74382724222042+/-0
orbformer_finetune_joint_tm_512k,CO2,0,8,-187.60296613269813+/-0
orbformer_finetune_joint_tm_512k,CO2,0,9,-187.72740675650272+/-0
orbformer_finetune_joint_tm_512k,CO2,250,0,-188.4687815531683+/-0
orbformer_finetune_joint_tm_512k,CO2,250,1,-188.24804475460573+/-0
orbformer_finetune_joint_tm_512k,CO2,250,2,-188.18338631844446+/-0
orbformer_finetune_joint_tm_512k,CO2,250,3,-188.36466773165048+/-0
orbformer_finetune_joint_tm_512k,CO2,250,4,-188.37496761265177+/-0
orbformer_finetune_joint_tm_512k,CO2,250,5,-188.3537533419504+/-0
orbformer_finetune_joint_tm_512k,CO2,250,6,-188.42783127902152+/-0
orbformer_finetune_joint_tm_512k,CO2,250,7,-188.35812930092942+/-0
orbformer_finetune_joint_tm_512k,CO2,250,8,-188.34796234936232+/-0
orbformer_finetune_joint_tm_512k,CO2,250,9,-188.37155266030814+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,0,-188.5001550039498+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,1,-188.30560709149637+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,2,-188.2536473675291+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,3,-188.4062739586947+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,4,-188.41257826000802+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,5,-188.38499880375917+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,6,-188.46016986946736+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,7,-188.39195219703916+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,8,-188.39253687814042+/-0
orbformer_finetune_joint_tm_512k,CO2,1000,9,-188.40749829907926+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,0,-188.50696732945946+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,1,-188.31903228734967+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,2,-188.26748074244375+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,3,-188.40789029388168+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,4,-188.42141941626414+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,5,-188.40389280703582+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,6,-188.46742696717135+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,7,-188.4054767383407+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,8,-188.3993756073605+/-0
orbformer_finetune_joint_tm_512k,CO2,4000,9,-188.41310629615936+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,0,-188.5071171028109+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,1,-188.3227247025686+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,2,-188.27261886917145+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,3,-188.4098906251404+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,4,-188.42157331108928+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,5,-188.4060464685995+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,6,-188.46897885741913+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,7,-188.4048817922589+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,8,-188.40145458518015+/-0
orbformer_finetune_joint_tm_512k,CO2,8000,9,-188.41286104533256+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,0,-188.51697576611838+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,1,-188.3323522032238+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,2,-188.28349754378513+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,3,-188.41686297078195+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,4,-188.42500552278435+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,5,-188.41395860319673+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,6,-188.475061953915+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,7,-188.41356062278382+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,8,-188.40643992004766+/-0
orbformer_finetune_joint_tm_512k,CO2,16000,9,-188.42261988780072+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,0,-188.52295532890378+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,1,-188.3399228107966+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,2,-188.29089251584156+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,3,-188.42583672391592+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,4,-188.43517925744297+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,5,-188.42122425781702+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,6,-188.48226124673033+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,7,-188.42090210841468+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,8,-188.41767897225992+/-0
orbformer_finetune_joint_tm_512k,CO2,32000,9,-188.4282452570592+/-0
orbformer_finetune_joint_tm_512k,COH2,0,0,-114.44816597379717+/-0
orbformer_finetune_joint_tm_512k,COH2,0,1,-114.45926217283345+/-0
orbformer_finetune_joint_tm_512k,COH2,0,2,-114.4909153573721+/-0
orbformer_finetune_joint_tm_512k,COH2,0,3,-114.47240209432431+/-0
orbformer_finetune_joint_tm_512k,COH2,0,4,-114.4816214545598+/-0
orbformer_finetune_joint_tm_512k,COH2,0,5,-114.41556105467623+/-0
orbformer_finetune_joint_tm_512k,COH2,0,6,-114.44673890492382+/-0
orbformer_finetune_joint_tm_512k,COH2,0,7,-114.47855178431662+/-0
orbformer_finetune_joint_tm_512k,COH2,0,8,-114.47316549914527+/-0
orbformer_finetune_joint_tm_512k,COH2,0,9,-114.4397625221091+/-0
orbformer_finetune_joint_tm_512k,COH2,250,0,-114.4463957785209+/-0
orbformer_finetune_joint_tm_512k,COH2,250,1,-114.468052015017+/-0
orbformer_finetune_joint_tm_512k,COH2,250,2,-114.48500960094351+/-0
orbformer_finetune_joint_tm_512k,COH2,250,3,-114.46526622770627+/-0
orbformer_finetune_joint_tm_512k,COH2,250,4,-114.481626557482+/-0
orbformer_finetune_joint_tm_512k,COH2,250,5,-114.42057875450021+/-0
orbformer_finetune_joint_tm_512k,COH2,250,6,-114.44492668489872+/-0
orbformer_finetune_joint_tm_512k,COH2,250,7,-114.47775414114552+/-0
orbformer_finetune_joint_tm_512k,COH2,250,8,-114.47094094507864+/-0
orbformer_finetune_joint_tm_512k,COH2,250,9,-114.46447282519976+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,0,-114.44462282028344+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,1,-114.46634590218233+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,2,-114.48229642407537+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,3,-114.46374059766617+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,4,-114.48000741452421+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,5,-114.41424434038863+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,6,-114.44527418516388+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,7,-114.47641338650162+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,8,-114.47313644035042+/-0
orbformer_finetune_joint_tm_512k,COH2,1000,9,-114.4618770874119+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,0,-114.4498584621737+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,1,-114.47291057913172+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,2,-114.48778672522332+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,3,-114.46981119276215+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,4,-114.48566283846505+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,5,-114.41884451722862+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,6,-114.45255412076853+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,7,-114.48230456285374+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,8,-114.47817569619674+/-0
orbformer_finetune_joint_tm_512k,COH2,4000,9,-114.4691669160871+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,0,-114.45255727563682+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,1,-114.47471539198294+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,2,-114.48852943873761+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,3,-114.47105477898407+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,4,-114.48623311656728+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,5,-114.42332546548111+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,6,-114.4524511539543+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,7,-114.48387202281222+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,8,-114.47904657785433+/-0
orbformer_finetune_joint_tm_512k,COH2,8000,9,-114.47022122851791+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,0,-114.45304443934171+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,1,-114.47507276060541+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,2,-114.49001096109816+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,3,-114.47329467892975+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,4,-114.48877988321192+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,5,-114.4266202798004+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,6,-114.45422302176405+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,7,-114.48478517450643+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,8,-114.48036858114811+/-0
orbformer_finetune_joint_tm_512k,COH2,16000,9,-114.47145323985207+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,0,-114.45434822345119+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,1,-114.4767058012535+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,2,-114.49098032224833+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,3,-114.47369317773958+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,4,-114.48919417482418+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,5,-114.4267364209718+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,6,-114.45562987847858+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,7,-114.48615033024807+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,8,-114.48094192582965+/-0
orbformer_finetune_joint_tm_512k,COH2,32000,9,-114.47226588196256+/-0
orbformer_finetune_oc_1000k,C2H4,0,0,-76.37619449898058+/-0
orbformer_finetune_oc_1000k,C2H4,0,1,-78.55850263442993+/-0
orbformer_finetune_oc_1000k,C2H4,0,2,-78.49795999870301+/-0
orbformer_finetune_oc_1000k,C2H4,0,3,-78.00729775508425+/-0
orbformer_finetune_oc_1000k,C2H4,0,4,-78.50662965658658+/-0
orbformer_finetune_oc_1000k,C2H4,0,5,-78.51928610720392+/-0
orbformer_finetune_oc_1000k,C2H4,0,6,-78.47110729788808+/-0
orbformer_finetune_oc_1000k,C2H4,0,7,-78.45780901273436+/-0
orbformer_finetune_oc_1000k,C2H4,0,8,-77.02368834630587+/-0
orbformer_finetune_oc_1000k,C2H4,0,9,-78.53356086417358+/-0
orbformer_finetune_oc_1000k,C2H4,250,0,-78.53869169883728+/-0
orbformer_finetune_oc_1000k,C2H4,250,1,-78.55050737724304+/-0
orbformer_finetune_oc_1000k,C2H4,250,2,-78.50390846710205+/-0
orbformer_finetune_oc_1000k,C2H4,250,3,-78.46769114837646+/-0
orbformer_finetune_oc_1000k,C2H4,250,4,-78.49838045605588+/-0
orbformer_finetune_oc_1000k,C2H4,250,5,-78.51130569300071+/-0
orbformer_finetune_oc_1000k,C2H4,250,6,-78.51842152692656+/-0
orbformer_finetune_oc_1000k,C2H4,250,7,-78.52759526022565+/-0
orbformer_finetune_oc_1000k,C2H4,250,8,-78.50694216417186+/-0
orbformer_finetune_oc_1000k,C2H4,250,9,-78.52842333832076+/-0
orbformer_finetune_oc_1000k,C2H4,1000,0,-78.55066123428345+/-0
orbformer_finetune_oc_1000k,C2H4,1000,1,-78.56081683998107+/-0
orbformer_finetune_oc_1000k,C2H4,1000,2,-78.51198512344361+/-0
orbformer_finetune_oc_1000k,C2H4,1000,3,-78.48693887672424+/-0
orbformer_finetune_oc_1000k,C2H4,1000,4,-78.50742003271428+/-0
orbformer_finetune_oc_1000k,C2H4,1000,5,-78.52305698285097+/-0
orbformer_finetune_oc_1000k,C2H4,1000,6,-78.53104378889904+/-0
orbformer_finetune_oc_1000k,C2H4,1000,7,-78.53500511634468+/-0
orbformer_finetune_oc_1000k,C2H4,1000,8,-78.52515189873479+/-0
orbformer_finetune_oc_1000k,C2H4,1000,9,-78.53533783172628+/-0
orbformer_finetune_oc_1000k,C2H4,4000,0,-78.55215881614686+/-0
orbformer_finetune_oc_1000k,C2H4,4000,1,-78.5633701587677+/-0
orbformer_finetune_oc_1000k,C2H4,4000,2,-78.51174562835693+/-0
orbformer_finetune_oc_1000k,C2H4,4000,3,-78.48975478439331+/-0
orbformer_finetune_oc_1000k,C2H4,4000,4,-78.50957639892492+/-0
orbformer_finetune_oc_1000k,C2H4,4000,5,-78.52449642555065+/-0
orbformer_finetune_oc_1000k,C2H4,4000,6,-78.53179467788392+/-0
orbformer_finetune_oc_1000k,C2H4,4000,7,-78.53953064474513+/-0
orbformer_finetune_oc_1000k,C2H4,4000,8,-78.52793148768308+/-0
orbformer_finetune_oc_1000k,C2H4,4000,9,-78.5341664465061+/-0
orbformer_finetune_oc_1000k,C2H4,8000,0,-78.5580043968277+/-0
orbformer_finetune_oc_1000k,C2H4,8000,1,-78.56614059143067+/-0
orbformer_finetune_oc_1000k,C2H4,8000,2,-78.5160114528656+/-0
orbformer_finetune_oc_1000k,C2H4,8000,3,-78.49509692878723+/-0
orbformer_finetune_oc_1000k,C2H4,8000,4,-78.51191263481631+/-0
orbformer_finetune_oc_1000k,C2H4,8000,5,-78.52750863098575+/-0
orbformer_finetune_oc_1000k,C2H4,8000,6,-78.53599091926642+/-0
orbformer_finetune_oc_1000k,C2H4,8000,7,-78.54272043436156+/-0
orbformer_finetune_oc_1000k,C2H4,8000,8,-78.53298890451178+/-0
orbformer_finetune_oc_1000k,C2H4,8000,9,-78.53768901212631+/-0
orbformer_finetune_oc_1000k,C2H4,16000,0,-78.56125656318665+/-0
orbformer_finetune_oc_1000k,C2H4,16000,1,-78.56953987388611+/-0
orbformer_finetune_oc_1000k,C2H4,16000,2,-78.51902421684265+/-0
orbformer_finetune_oc_1000k,C2H4,16000,3,-78.49774410324096+/-0
orbformer_finetune_oc_1000k,C2H4,16000,4,-78.51530270071243+/-0
orbformer_finetune_oc_1000k,C2H4,16000,5,-78.53061134158698+/-0
orbformer_finetune_oc_1000k,C2H4,16000,6,-78.54020503149181+/-0
orbformer_finetune_oc_1000k,C2H4,16000,7,-78.54606055994023+/-0
orbformer_finetune_oc_1000k,C2H4,16000,8,-78.53618602560024+/-0
orbformer_finetune_oc_1000k,C2H4,16000,9,-78.54134610162066+/-0
orbformer_finetune_oc_1000k,C2H4,32000,0,-78.56216567687989+/-0
orbformer_finetune_oc_1000k,C2H4,32000,1,-78.5701478099823+/-0
orbformer_finetune_oc_1000k,C2H4,32000,2,-78.52098727493286+/-0
orbformer_finetune_oc_1000k,C2H4,32000,3,-78.49929797439574+/-0
orbformer_finetune_oc_1000k,C2H4,32000,4,-78.5164396536935+/-0
orbformer_finetune_oc_1000k,C2H4,32000,5,-78.53156784082796+/-0
orbformer_finetune_oc_1000k,C2H4,32000,6,-78.54029100724141+/-0
orbformer_finetune_oc_1000k,C2H4,32000,7,-78.54622320654607+/-0
orbformer_finetune_oc_1000k,C2H4,32000,8,-78.53662529453324+/-0
orbformer_finetune_oc_1000k,C2H4,32000,9,-78.54215437603636+/-0
orbformer_finetune_oc_1000k,C3H4,0,0,-115.91688128140694+/-0
orbformer_finetune_oc_1000k,C3H4,0,1,-116.08053509797092+/-0
orbformer_finetune_oc_1000k,C3H4,0,2,-67.94680876326656+/-0
orbformer_finetune_oc_1000k,C3H4,0,3,-114.22461566328533+/-0
orbformer_finetune_oc_1000k,C3H4,0,4,-116.29551472104669+/-0
orbformer_finetune_oc_1000k,C3H4,0,5,-116.00147529226864+/-0
orbformer_finetune_oc_1000k,C3H4,0,6,-115.55773691339336+/-0
orbformer_finetune_oc_1000k,C3H4,0,7,-116.01276046404692+/-0
orbformer_finetune_oc_1000k,C3H4,0,8,-23.19806666177554+/-0
orbformer_finetune_oc_1000k,C3H4,0,9,-116.38799427618848+/-0
orbformer_finetune_oc_1000k,C3H4,250,0,-116.57507500762989+/-0
orbformer_finetune_oc_1000k,C3H4,250,1,-116.57122068710328+/-0
orbformer_finetune_oc_1000k,C3H4,250,2,-116.00358879113529+/-0
orbformer_finetune_oc_1000k,C3H4,250,3,-116.56563068962097+/-0
orbformer_finetune_oc_1000k,C3H4,250,4,-116.54759622403422+/-0
orbformer_finetune_oc_1000k,C3H4,250,5,-116.5690164566517+/-0
orbformer_finetune_oc_1000k,C3H4,250,6,-116.51962148621652+/-0
orbformer_finetune_oc_1000k,C3H4,250,7,-116.56461793083245+/-0
orbformer_finetune_oc_1000k,C3H4,250,8,-116.44665426778273+/-0
orbformer_finetune_oc_1000k,C3H4,250,9,-116.59840802920318+/-0
orbformer_finetune_oc_1000k,C3H4,1000,0,-116.58428888141299+/-0
orbformer_finetune_oc_1000k,C3H4,1000,1,-116.57337365264893+/-0
orbformer_finetune_oc_1000k,C3H4,1000,2,-116.4711728691101+/-0
orbformer_finetune_oc_1000k,C3H4,1000,3,-116.5761448436737+/-0
orbformer_finetune_oc_1000k,C3H4,1000,4,-116.54521334922947+/-0
orbformer_finetune_oc_1000k,C3H4,1000,5,-116.57571507115395+/-0
orbformer_finetune_oc_1000k,C3H4,1000,6,-116.53772435020677+/-0
orbformer_finetune_oc_1000k,C3H4,1000,7,-116.56863968763014+/-0
orbformer_finetune_oc_1000k,C3H4,1000,8,-116.47379484728869+/-0
orbformer_finetune_oc_1000k,C3H4,1000,9,-116.59741260533524+/-0
orbformer_finetune_oc_1000k,C3H4,4000,0,-116.59463300056457+/-0
orbformer_finetune_oc_1000k,C3H4,4000,1,-116.57957258796692+/-0
orbformer_finetune_oc_1000k,C3H4,4000,2,-116.54054725227356+/-0
orbformer_finetune_oc_1000k,C3H4,4000,3,-116.58198668403625+/-0
orbformer_finetune_oc_1000k,C3H4,4000,4,-116.5521040954888+/-0
orbformer_finetune_oc_1000k,C3H4,4000,5,-116.57878857001322+/-0
orbformer_finetune_oc_1000k,C3H4,4000,6,-116.543563925938+/-0
orbformer_finetune_oc_1000k,C3H4,4000,7,-116.56962639811373+/-0
orbformer_finetune_oc_1000k,C3H4,4000,8,-116.49496606040304+/-0
orbformer_finetune_oc_1000k,C3H4,4000,9,-116.5994909692633+/-0
orbformer_finetune_oc_1000k,C3H4,8000,0,-116.60073135414123+/-0
orbformer_finetune_oc_1000k,C3H4,8000,1,-116.58293353462219+/-0
orbformer_finetune_oc_1000k,C3H4,8000,2,-116.55294890708923+/-0
orbformer_finetune_oc_1000k,C3H4,8000,3,-116.58940032997131+/-0
orbformer_finetune_oc_1000k,C3H4,8000,4,-116.55311026964922+/-0
orbformer_finetune_oc_1000k,C3H4,8000,5,-116.58766752996769+/-0
orbformer_finetune_oc_1000k,C3H4,8000,6,-116.54891113848905+/-0
orbformer_finetune_oc_1000k,C3H4,8000,7,-116.57044219322172+/-0
orbformer_finetune_oc_1000k,C3H4,8000,8,-116.50166840071154+/-0
orbformer_finetune_oc_1000k,C3H4,8000,9,-116.60532726322559+/-0
orbformer_finetune_oc_1000k,C3H4,16000,0,-116.60482985229493+/-0
orbformer_finetune_oc_1000k,C3H4,16000,1,-116.59353989715576+/-0
orbformer_finetune_oc_1000k,C3H4,16000,2,-116.56922772979736+/-0
orbformer_finetune_oc_1000k,C3H4,16000,3,-116.59671199531556+/-0
orbformer_finetune_oc_1000k,C3H4,16000,4,-116.56451476061962+/-0
orbformer_finetune_oc_1000k,C3H4,16000,5,-116.59224403290172+/-0
orbformer_finetune_oc_1000k,C3H4,16000,6,-116.55566799259763+/-0
orbformer_finetune_oc_1000k,C3H4,16000,7,-116.57929909511222+/-0
orbformer_finetune_oc_1000k,C3H4,16000,8,-116.51244619548625+/-0
orbformer_finetune_oc_1000k,C3H4,16000,9,-116.61433456997739+/-0
orbformer_finetune_oc_1000k,C3H4,32000,0,-116.60924369506836+/-0
orbformer_finetune_oc_1000k,C3H4,32000,1,-116.59802109870911+/-0
orbformer_finetune_oc_1000k,C3H4,32000,2,-116.57344623336792+/-0
orbformer_finetune_oc_1000k,C3H4,32000,3,-116.59995382919311+/-0
orbformer_finetune_oc_1000k,C3H4,32000,4,-116.56840901165236+/-0
orbformer_finetune_oc_1000k,C3H4,32000,5,-116.596276942143+/-0
orbformer_finetune_oc_1000k,C3H4,32000,6,-116.56034195333119+/-0
orbformer_finetune_oc_1000k,C3H4,32000,7,-116.58361918225611+/-0
orbformer_finetune_oc_1000k,C3H4,32000,8,-116.51990524446121+/-0
orbformer_finetune_oc_1000k,C3H4,32000,9,-116.616822426719+/-0
orbformer_finetune_oc_1000k,CN2H2,0,0,-148.0519599897586+/-0
orbformer_finetune_oc_1000k,CN2H2,0,1,-147.6629886654536+/-0
orbformer_finetune_oc_1000k,CN2H2,0,2,-147.77739285419818+/-0
orbformer_finetune_oc_1000k,CN2H2,0,3,-148.292409682028+/-0
orbformer_finetune_oc_1000k,CN2H2,0,4,-147.90744875204635+/-0
orbformer_finetune_oc_1000k,CN2H2,0,5,-147.8178920064017+/-0
orbformer_finetune_oc_1000k,CN2H2,0,6,-148.24574768647943+/-0
orbformer_finetune_oc_1000k,CN2H2,0,7,-147.8869864907822+/-0
orbformer_finetune_oc_1000k,CN2H2,0,8,-147.7037676232183+/-0
orbformer_finetune_oc_1000k,CN2H2,0,9,-148.1879016662575+/-0
orbformer_finetune_oc_1000k,CN2H2,250,0,-148.65462866592986+/-0
orbformer_finetune_oc_1000k,CN2H2,250,1,-148.6543426229456+/-0
orbformer_finetune_oc_1000k,CN2H2,250,2,-148.69470998382567+/-0
orbformer_finetune_oc_1000k,CN2H2,250,3,-148.6612984779358+/-0
orbformer_finetune_oc_1000k,CN2H2,250,4,-148.6833788169206+/-0
orbformer_finetune_oc_1000k,CN2H2,250,5,-148.63994924599746+/-0
orbformer_finetune_oc_1000k,CN2H2,250,6,-148.67072359343186+/-0
orbformer_finetune_oc_1000k,CN2H2,250,7,-148.68787317440194+/-0
orbformer_finetune_oc_1000k,CN2H2,250,8,-148.62598468480272+/-0
orbformer_finetune_oc_1000k,CN2H2,250,9,-148.69052073664398+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,0,-148.6568771949768+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,1,-148.66629960021973+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,2,-148.6993602180481+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,3,-148.66160107650757+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,4,-148.68165604859223+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,5,-148.64234033846552+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,6,-148.67301115156175+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,7,-148.69874930208914+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,8,-148.62822046059586+/-0
orbformer_finetune_oc_1000k,CN2H2,1000,9,-148.68410491790758+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,0,-148.6580810043335+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,1,-148.66896701126097+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,2,-148.70688273932973+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,3,-148.67056595306397+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,4,-148.68694086178309+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,5,-148.64868083873554+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,6,-148.67535654156976+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,7,-148.70430597942155+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,8,-148.6397853612252+/-0
orbformer_finetune_oc_1000k,CN2H2,4000,9,-148.69294388621603+/-0
orbformer_finetune_oc_1000k,CN2H2,8000,0,-148.6650254708804+/-0
orbformer_finetune_oc_1000k,CN2H2,8000,1,-148.6754699569702+/-0
orbformer_finetune_oc_1000k,CN2H2,8000,2,-148.7117458311543+/-0
orbformer_finetune_oc_1000k,CN2H2,8000,3,-148.6812910636902+/-0
